"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/2000","83.4375","23.573299407959","743","25.016","5.47199999999998","0","1.88786331337767","0.367942153325283","16.856829",
"1/2/2000","83.4375","23.573299407959","743","23.858","3.13099999999997","0","1.86407406271916","0.506645734525477","16.93693512",
"1/3/2000","83.4375","23.573299407959","743","22.49","0.785000000000025","0","1.47906732568771","0.543945708855298","17.2606464",
"1/4/2000","83.4375","23.573299407959","743","23.22","-0.185999999999979","0","1.4118525673308","0.544832183314358","17.3989728",
"1/5/2000","83.4375","23.573299407959","743","23.636","0.442000000000007","0","1.30039651445633","0.504814926033147","17.18814312",
"1/6/2000","83.4375","23.573299407959","743","21.26","-0.194000000000017","0","1.82407970328286","0.557272850918274","17.37140328",
"1/7/2000","83.4375","23.573299407959","743","23.394","2.33999999999998","0","1.85084954646679","0.531276635507111","17.3442978",
"1/8/2000","83.4375","23.573299407959","743","24.742","2.68900000000002","0","1.5745125522811","0.520277195484079","17.18381088",
"1/9/2000","83.4375","23.573299407959","743","26.396","3.63299999999998","0","1.90598366059317","0.432553724134409","16.95329892",
"1/10/2000","83.4375","23.573299407959","743","28.851","10.038","0","2.59396861907387","0.339530228478732","17.1005004",
"1/11/2000","83.4375","23.573299407959","743","29.052","6.60599999999999","0","2.05216507754621","0.390134917240433","17.31110148",
"1/12/2000","83.4375","23.573299407959","743","30.15","12.457","0","2.18799056457985","0.341417017778269","16.97315148",
"1/13/2000","83.4375","23.573299407959","743","25.801","12.771","0","2.61456828368263","0.368651478602933","9.546075",
"1/14/2000","83.4375","23.573299407959","743","25.889","11.624","0","2.93398734130441","0.405866943439287","17.1785232",
"1/15/2000","83.4375","23.573299407959","743","28.703","9.572","0","1.91290453646833","0.501395883830469","12.26334132",
"1/16/2000","83.4375","23.573299407959","743","23.424","8.48099999999999","0","2.40433530621511","0.50325374948953","17.16975252",
"1/17/2000","83.4375","23.573299407959","743","24.281","2.44799999999998","0","1.73789972494146","0.54373206198203","17.38428552",
"1/18/2000","83.4375","23.573299407959","743","24.478","2.238","0","2.12203918558636","0.427901326802851","17.953704",
"1/19/2000","83.4375","23.573299407959","743","25.659","5.84399999999999","0","2.53291118014039","0.367231473001987","17.9665893",
"1/20/2000","83.4375","23.573299407959","743","25.19","6.13799999999998","0","2.60558773344474","0.383895529084598","18.0849942",
"1/21/2000","83.4375","23.573299407959","743","26.102","2.48200000000003","0","1.59207672840121","0.425572290017767","17.88728085",
"1/22/2000","83.4375","23.573299407959","743","27.677","8.024","0","2.21264963021472","0.39110351838652","18.19760895",
"1/23/2000","83.4375","23.573299407959","743","25.95","6.404","0","2.24663434455214","0.477307698103323","17.87490045",
"1/24/2000","83.4375","23.573299407959","743","25.037","6.56","0","2.22636178077832","0.484799362649857","17.94639888",
"1/25/2000","83.4375","23.573299407959","743","26.471","6.24799999999999","0","1.9652077474789","0.486293247920905","18.18022167",
"1/26/2000","83.4375","23.573299407959","743","29.201","11.043","0","2.36186746842316","0.362500960084664","18.23309982",
"1/27/2000","83.4375","23.573299407959","743","27.754","10.169","0","2.2534534197452","0.348126848575582","18.26881533",
"1/28/2000","83.4375","23.573299407959","743","24.99","7.81900000000002","0","2.41150365313952","0.467284129480412","18.35482473",
"1/29/2000","83.4375","23.573299407959","743","22.768","4.10700000000003","0","1.98614433805154","0.599549075184319","18.87952338",
"1/30/2000","83.4375","23.573299407959","743","25.385","2.80900000000003","0","1.62252184838617","0.516997208564793","18.89758197",
"1/31/2000","83.4375","23.573299407959","743","27.578","4.82100000000003","0","1.63211558860453","0.466729117624565","18.96002217",
"2/1/2000","83.4375","23.573299407959","743","28.528","12.353","0","4.49792623746428","0.371322707277193","18.68687217",
"2/2/2000","83.4375","23.573299407959","743","27.785","12.591","0","2.89515582164469","0.470265428277067","18.69192963",
"2/3/2000","83.4375","23.573299407959","743","28.775","10.901","0","2.59175694238363","0.531336167862863","18.81427833",
"2/4/2000","83.4375","23.573299407959","743","28.974","10.954","0","2.02596119620518","0.477004105031732","18.87766767",
"2/5/2000","83.4375","23.573299407959","743","29.194","14.696","0","3.39366621618549","0.440680423975886","7.87871448",
"2/6/2000","83.4375","23.573299407959","743","23.829","7.822","0","1.6500290633464","0.632224285270067","13.094325252",
"2/7/2000","83.4375","23.573299407959","743","24.557","2.601","0","1.89881592766682","0.608568603391028","19.38999132",
"2/8/2000","83.4375","23.573299407959","743","27.882","7.44499999999999","0","2.0875929986356","0.520965715625597","19.188837432",
"2/9/2000","83.4375","23.573299407959","743","25.36","5.66300000000001","0","2.14108576814038","0.46239351241175","17.84559267",
"2/10/2000","83.4375","23.573299407959","743","27.628","1.19600000000003","0","1.31806767239373","0.468327732637719","20.190767688",
"2/11/2000","83.4375","23.573299407959","743","23.265","11.948","1.7955774","4.20195386625836","0.622452043448416","11.463468012",
"2/12/2000","83.4375","23.573299407959","743","23.481","10.623","0","1.64865404783404","0.706863580305333","7.061175072",
"2/13/2000","83.4375","23.573299407959","743","25.64","7.23200000000003","0","2.13731395345778","0.601051156258786","15.9304473",
"2/14/2000","83.4375","23.573299407959","743","25.486","5.66300000000001","0","2.32069617971166","0.50573987563257","20.093627664",
"2/15/2000","83.4375","23.573299407959","743","26.43","2.43200000000002","0","1.84687316838272","0.423347154955288","20.677726044",
"2/16/2000","83.4375","23.573299407959","743","28.515","7.97000000000003","0","2.30715418160553","0.382357580727498","19.22810094",
