"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/2000","85.625","24.1977005004883","370","23.06","5.80399999999997","0","2.27642659403097","0.384111446321966","16.7824656",
"1/2/2000","85.625","24.1977005004883","370","22.993","6.572","0","2.16138220363193","0.490530873299004","16.7857272",
"1/3/2000","85.625","24.1977005004883","370","22.193","6.87099999999998","0","2.74526725889383","0.416180439392848","16.97169528",
"1/4/2000","85.625","24.1977005004883","370","22.599","7.07400000000001","0","2.61451346679793","0.409583128664116","16.9747848",
"1/5/2000","85.625","24.1977005004883","370","23.269","6.39499999999998","0","2.28108977717617","0.458037375189672","17.04481452",
"1/6/2000","85.625","24.1977005004883","370","21.512","6.45299999999997","0","3.13812516678653","0.402753386757431","17.0772768",
"1/7/2000","85.625","24.1977005004883","370","21.511","7.70999999999998","0","3.39117771607833","0.396434583893932","17.04740184",
"1/8/2000","85.625","24.1977005004883","370","22.331","5.95499999999998","0","2.20978494291634","0.436312720873064","16.83894312",
"1/9/2000","85.625","24.1977005004883","370","24.429","6.375","0","2.18492423266577","0.46516632442324","16.55707428",
"1/10/2000","85.625","24.1977005004883","370","26.964","7.32299999999998","0","1.46227766231678","0.435155594407276","16.35041088",
"1/11/2000","85.625","24.1977005004883","370","26.821","7.63200000000001","0","1.29578101126417","0.457337050559669","16.815483",
"1/12/2000","85.625","24.1977005004883","370","27.434","8.56900000000002","0","1.72051935258335","0.472301978887994","16.82027064",
"1/13/2000","85.625","24.1977005004883","370","26.486","11.556","0","2.40947591892278","0.436263689817867","15.968079",
"1/14/2000","85.625","24.1977005004883","370","25.692","13.255","0","3.74610592041366","0.4651494015724","16.867692",
"1/15/2000","85.625","24.1977005004883","370","26.739","8.863","0","0.939425551308656","0.496327245552812","15.61207788",
"1/16/2000","85.625","24.1977005004883","370","24.614","12.627","0","3.01961642090511","0.364933080781799","16.98553332",
"1/17/2000","85.625","24.1977005004883","370","23.047","8.16699999999997","0","3.90503328925996","0.323500283363242","18.00073368",
"1/18/2000","85.625","24.1977005004883","370","22.849","7.45600000000002","0","3.60705932518389","0.300245984865412","17.75233908",
"1/19/2000","85.625","24.1977005004883","370","23.285","8.10199999999998","0","3.78841698913589","0.33421799278355","17.6050728",
"1/20/2000","85.625","24.1977005004883","370","25.054","10.521","0","3.59639610462233","0.312841055570531","17.888004",
"1/21/2000","85.625","24.1977005004883","370","24.618","6.62900000000002","0","1.49104660655059","0.427389486724921","17.653842",
"1/22/2000","85.625","24.1977005004883","370","27.36","9.51999999999998","0","2.48728416490199","0.383651187378205","17.5931982",
"1/23/2000","85.625","24.1977005004883","370","26.225","9.971","0","2.61926424360703","0.493902672115929","17.5395924",
"1/24/2000","85.625","24.1977005004883","370","24.892","9.28800000000001","0","2.4097344936707","0.455176676322649","17.6753808",
"1/25/2000","85.625","24.1977005004883","370","24.854","7.73500000000001","0","1.92641559915599","0.439337815967994","18.0119214",
"1/26/2000","85.625","24.1977005004883","370","25.57","6.21300000000002","0","1.27985408239462","0.458136181350446","18.29975688",
"1/27/2000","85.625","24.1977005004883","370","27.247","8.55200000000002","0","2.02351602646084","0.432895929322652","18.20846088",
"1/28/2000","85.625","24.1977005004883","370","26.39","9.31599999999997","0","2.87178245761176","0.392396639201087","18.0854478",
"1/29/2000","85.625","24.1977005004883","370","23.739","11.322","0","3.58110024523058","0.471329705834473","18.17128008",
"1/30/2000","85.625","24.1977005004883","370","24.448","8.04300000000001","0","1.92705885441959","0.395808031383376","18.55135872",
"1/31/2000","85.625","24.1977005004883","370","26.469","9.65600000000001","0","2.5005793090289","0.349251849720115","18.6060924",
"2/1/2000","85.625","24.1977005004883","370","28.344","12.398","0","5.35066414899109","0.422359577807884","17.7366924",
"2/2/2000","85.625","24.1977005004883","370","27.657","13.872","0.3055570848","3.71506525141255","0.597543037253062","17.81696196",
"2/3/2000","85.625","24.1977005004883","370","27.667","10.737","0","2.24669846636473","0.577256631676643","17.20979865",
"2/4/2000","85.625","24.1977005004883","370","28.172","11.532","0","2.0645182586","0.538970290408408","17.24354865",
"2/5/2000","85.625","24.1977005004883","370","24.991","15.139","0.09269712","4.78223903788338","0.684273727085609","5.81984595",
"2/6/2000","85.625","24.1977005004883","370","21.499","14.796","1.3664241144","1.94288962853789","0.829905004787079","8.94847419",
"2/7/2000","85.625","24.1977005004883","370","23.958","12.83","0.1064300904","2.19241625004198","0.680976443347582","17.8302366",
"2/8/2000","85.625","24.1977005004883","370","24.148","8.97800000000001","0","1.09323635825703","0.570027053203357","15.78048363",
"2/9/2000","85.625","24.1977005004883","370","25.415","9.92200000000003","0","1.6993416999024","0.442363202983842","17.4120165",
"2/10/2000","85.625","24.1977005004883","370","25.254","8.42000000000002","0","1.4652392774868","0.426540794808911","19.96655265",
"2/11/2000","85.625","24.1977005004883","370","21.624","13.653","0.24719256","4.38049238336462","0.77398895871987","4.96001502",
"2/12/2000","85.625","24.1977005004883","370","25.335","15.264","0.3707886168","3.14042299600904","0.760784034137687","17.150517",
"2/13/2000","85.625","24.1977005004883","370","25.527","12.089","0.0102996864","1.51594133208231","0.730754213440983","13.14832302",
"2/14/2000","85.625","24.1977005004883","370","25.513","12.331","0","2.75774360797572","0.489239124808999","19.2639375",
"2/15/2000","85.625","24.1977005004883","370","25.584","10.651","0","2.92020707633934","0.288013754666051","20.67080103",
"2/16/2000","85.625","24.1977005004883","370","26.783","8.13","0","1.84602168273686","0.34101631511588","20.3402772",
"2/17/2000","85.625","24.1977005004883","370","27.212","9.28699999999998","0","1.69168340812994","0.336935575498812","20.48590845",
"2/18/2000","85.625","24.1977005004883","370","26.041","12.061","0","2.28982004019634","0.220298227715286","20.32953813",
"2/19/2000","85.625","24.1977005004883","370","26.769","9.01100000000002","0","2.19706854004957","0.222291607797596","20.78960427",
"2/20/2000","85.625","24.1977005004883","370","27.173","7.14400000000001","0","1.56149143180751","0.211150484488407","21.2176125",
"2/21/2000","85.625","24.1977005004883","370","22.139","12.347","0","2.52866928507268","0.392276391250603","7.82286075",
"2/22/2000","85.625","24.1977005004883","370","27.737","10.452","0","2.00029439242766","0.429001178519489","20.308382982",
"2/23/2000","85.625","24.1977005004883","370","26.773","10.339","0","2.12258669014539","0.316226059934837","17.2098513",
"2/24/2000","85.625","24.1977005004883","370","26.912","11.217","0","3.24960809389358","0.153938899888952","21.022480962",
"2/25/2000","85.625","24.1977005004883","370","26.688","10.812","0","3.39974051686273","0.181811728801499","21.21378318",
"2/26/2000","85.625","24.1977005004883","370","25.748","12.758","0","2.35952889816103","0.186497395803302","15.484722948",
"2/27/2000","85.625","24.1977005004883","370","27.379","9.32600000000002","0","2.62197710852391","0.344171817863592","22.336086906",
"2/28/2000","85.625","24.1977005004883","370","27.616","9.51499999999999","0","2.9973424293249","0.203624253266581","22.507311132",
"2/29/2000","85.625","24.1977005004883","370","29.527","12.229","0","2.02140393420595","0.22524367150229","22.368317688",
"3/1/2000","85.625","24.1977005004883","370","32.047","13.197","0","2.70551871934464","0.233719875445921","22.133477448",
"3/2/2000","85.625","24.1977005004883","370","30.966","15.328","0","2.52948860620881","0.337689532337383","20.59880778",
"3/3/2000","85.625","24.1977005004883","370","32.363","15.051","0","3.02087866674521","0.334020808027103","22.51029375",
"3/4/2000","85.625","24.1977005004883","370","34.385","16.386","0","2.39882262681033","0.242460427203866","22.704076584",
"3/5/2000","85.625","24.1977005004883","370","34.179","17.105","0","2.97394977178472","0.264938320754156","22.688776764",
"3/6/2000","85.625","24.1977005004883","370","32.662","16.236","0","2.59685597828245","0.21792577216571","23.103673992",
"3/7/2000","85.625","24.1977005004883","370","34.484","14.367","0","1.89250142211266","0.205454160586108","22.4221995",
"3/8/2000","85.625","24.1977005004883","370","32.669","19.775","0","4.49940606850125","0.214169711275602","22.98521358",
"3/9/2000","85.625","24.1977005004883","370","29.356","15.233","0","4.69063683772183","0.136684388168576","24.157297692",
"3/10/2000","85.625","24.1977005004883","370","30.384","13.955","0","3.77747369597758","0.114298926673513","24.263322732",
"3/11/2000","85.625","24.1977005004883","370","33.839","12.816","0","2.23140157568837","0.116595518259787","24.289426116",
"3/12/2000","85.625","24.1977005004883","370","34.723","15.494","0","3.34118015856677","0.195160982855648","23.729231484",
"3/13/2000","85.625","24.1977005004883","370","34.098","15.842","0","3.36425193940229","0.262882046473307","23.509124424",
"3/14/2000","85.625","24.1977005004883","370","32.182","17.822","0","4.19315842881422","0.473979173298833","22.1566455",
"3/15/2000","85.625","24.1977005004883","370","30.376","15.996","0","3.41174782506682","0.337838019085186","24.259045428",
